tender_date,delivery_date,awarded_mw,offered_mw,clearing_price_eur_mw_week,marginal_price_eur_mw_week,num_bids
2025-09-08,2025-09-08,528.0,581.0,18.4,18.4,
2025-09-08,2025-09-08,528.0,646.0,40.0,40.0,
2025-09-08,2025-09-08,528.0,517.0,92.0,92.0,
2025-09-08,2025-09-08,528.0,502.0,97.9,97.9,
2025-09-08,2025-09-08,528.0,515.0,80.0,80.0,
2025-09-08,2025-09-08,528.0,535.0,80.55,80.55,
2025-09-09,2025-09-09,528.0,563.0,57.8,57.8,
2025-09-09,2025-09-09,528.0,555.0,62.0,62.0,
2025-09-09,2025-09-09,528.0,537.0,62.93,62.93,
2025-09-09,2025-09-09,528.0,556.0,88.0,88.0,
2025-09-09,2025-09-09,528.0,663.0,49.82,49.82,
2025-09-09,2025-09-09,528.0,635.0,18.4,18.4,
2025-09-10,2025-09-10,528.0,520.0,55.2,55.2,
2025-09-10,2025-09-10,528.0,546.0,62.7,62.7,
2025-09-10,2025-09-10,528.0,527.0,64.16,64.16,
2025-09-10,2025-09-10,528.0,603.0,50.08,50.08,
2025-09-10,2025-09-10,528.0,639.0,17.2,17.2,
2025-09-10,2025-09-10,528.0,498.0,80.0,80.0,
2025-09-11,2025-09-11,528.0,592.0,16.4,16.4,
2025-09-11,2025-09-11,528.0,530.0,42.0,42.0,
2025-09-11,2025-09-11,528.0,451.0,76.0,76.0,
2025-09-11,2025-09-11,528.0,452.0,80.0,80.0,
2025-09-11,2025-09-11,528.0,453.0,60.0,60.0,
2025-09-11,2025-09-11,528.0,515.0,50.0,50.0,
2025-09-12,2025-09-12,528.0,450.0,100.0,100.0,
2025-09-12,2025-09-12,528.0,506.0,67.43,67.43,
2025-09-12,2025-09-12,528.0,470.0,57.96,57.96,
2025-09-12,2025-09-12,528.0,458.0,92.76,92.76,
2025-09-12,2025-09-12,528.0,521.0,42.0,42.0,
2025-09-12,2025-09-12,528.0,582.0,15.0,15.0,
2025-09-13,2025-09-13,528.0,547.0,21.0,21.0,
2025-09-13,2025-09-13,528.0,555.0,35.48,35.48,
2025-09-13,2025-09-13,528.0,480.0,88.0,88.0,
2025-09-13,2025-09-13,528.0,501.0,81.0,81.0,
2025-09-13,2025-09-13,528.0,474.0,99.94,99.94,
2025-09-13,2025-09-13,528.0,541.0,48.0,48.0,
2025-09-14,2025-09-14,528.0,511.0,50.1,50.1,
2025-09-14,2025-09-14,528.0,493.0,97.14,97.14,
2025-09-14,2025-09-14,528.0,505.0,99.67,99.67,
2025-09-14,2025-09-14,528.0,556.0,19.5,19.5,
2025-09-14,2025-09-14,528.0,549.0,26.4,26.4,
2025-09-14,2025-09-14,528.0,491.0,112.0,112.0,
2025-09-15,2025-09-15,528.0,454.0,79.91,79.91,
2025-09-15,2025-09-15,528.0,457.0,55.2,55.2,
2025-09-15,2025-09-15,528.0,465.0,86.18,86.18,
2025-09-15,2025-09-15,528.0,506.0,48.0,48.0,
2025-09-15,2025-09-15,528.0,488.0,44.0,44.0,
2025-09-15,2025-09-15,528.0,484.0,128.0,128.0,
2025-09-16,2025-09-16,528.0,514.0,50.05,50.05,
2025-09-16,2025-09-16,528.0,465.0,60.28,60.28,
2025-09-16,2025-09-16,528.0,440.0,116.0,116.0,
2025-09-16,2025-09-16,528.0,473.0,152.0,152.0,
2025-09-16,2025-09-16,528.0,424.0,76.2,76.2,
2025-09-16,2025-09-16,528.0,530.0,63.59,63.59,
2025-09-17,2025-09-17,528.0,502.0,57.02,57.02,
2025-09-17,2025-09-17,528.0,457.0,70.8,70.8,
2025-09-17,2025-09-17,528.0,473.0,147.46,147.46,
2025-09-17,2025-09-17,528.0,553.0,38.0,38.0,
2025-09-17,2025-09-17,528.0,499.0,69.08,69.08,
2025-09-17,2025-09-17,528.0,490.0,114.24,114.24,
2025-09-18,2025-09-18,528.0,524.0,65.9,65.9,
2025-09-18,2025-09-18,528.0,453.0,98.9,98.9,
2025-09-18,2025-09-18,528.0,473.0,181.3,181.3,
2025-09-18,2025-09-18,528.0,501.0,64.0,64.0,
2025-09-18,2025-09-18,528.0,492.0,51.5,51.5,
2025-09-18,2025-09-18,528.0,459.0,109.44,109.44,
2025-09-19,2025-09-19,528.0,487.0,50.0,50.0,
2025-09-19,2025-09-19,528.0,527.0,59.84,59.84,
2025-09-19,2025-09-19,528.0,426.0,119.4,119.4,
2025-09-19,2025-09-19,528.0,463.0,201.5,201.5,
2025-09-19,2025-09-19,528.0,486.0,87.0,87.0,
2025-09-19,2025-09-19,528.0,514.0,51.0,51.0,
2025-09-20,2025-09-20,528.0,481.0,212.0,212.0,
2025-09-20,2025-09-20,528.0,467.0,148.45,148.45,
2025-09-20,2025-09-20,528.0,500.0,86.0,86.0,
2025-09-20,2025-09-20,528.0,548.0,39.0,39.0,
2025-09-20,2025-09-20,528.0,540.0,40.4,40.4,
2025-09-20,2025-09-20,528.0,523.0,53.32,53.32,
2025-09-21,2025-09-21,528.0,514.0,59.73,59.73,
2025-09-21,2025-09-21,528.0,486.0,182.87,182.87,
2025-09-21,2025-09-21,528.0,466.0,94.45,94.45,
2025-09-21,2025-09-21,528.0,566.0,39.8,39.8,
2025-09-21,2025-09-21,528.0,582.0,33.4,33.4,
2025-09-21,2025-09-21,528.0,485.0,128.87,128.87,
2025-09-22,2025-09-22,528.0,597.0,31.4,31.4,
2025-09-22,2025-09-22,528.0,623.0,42.99,42.99,
2025-09-22,2025-09-22,528.0,531.0,84.27,84.27,
2025-09-22,2025-09-22,528.0,533.0,104.0,104.0,
2025-09-22,2025-09-22,528.0,520.0,72.0,72.0,
2025-09-22,2025-09-22,528.0,536.0,57.8,57.8,
2025-09-23,2025-09-23,528.0,660.0,45.6,45.6,
2025-09-23,2025-09-23,528.0,632.0,67.2,67.2,
2025-09-23,2025-09-23,528.0,544.0,120.0,120.0,
2025-09-23,2025-09-23,528.0,549.0,115.07,115.07,
2025-09-23,2025-09-23,528.0,530.0,100.0,100.0,
2025-09-23,2025-09-23,528.0,555.0,85.62,85.62,
2025-09-24,2025-09-24,528.0,503.0,115.07,115.07,
2025-09-24,2025-09-24,528.0,524.0,75.68,75.68,
2025-09-24,2025-09-24,528.0,555.0,71.0,71.0,
2025-09-24,2025-09-24,528.0,524.0,102.59,102.59,
2025-09-24,2025-09-24,528.0,649.0,37.5,37.5,
2025-09-24,2025-09-24,528.0,574.0,80.0,80.0,
2025-09-25,2025-09-25,528.0,643.0,32.0,32.0,
2025-09-25,2025-09-25,528.0,558.0,75.0,75.0,
2025-09-25,2025-09-25,528.0,487.0,109.0,109.0,
2025-09-25,2025-09-25,528.0,482.0,175.48,175.48,
2025-09-25,2025-09-25,528.0,489.0,68.14,68.14,
2025-09-25,2025-09-25,528.0,593.0,55.2,55.2,
2025-09-26,2025-09-26,528.0,689.0,34.14,34.14,
2025-09-26,2025-09-26,528.0,588.0,60.47,60.47,
2025-09-26,2025-09-26,528.0,536.0,79.51,79.51,
2025-09-26,2025-09-26,528.0,535.0,106.68,106.68,
2025-09-26,2025-09-26,528.0,524.0,53.0,53.0,
2025-09-26,2025-09-26,528.0,556.0,50.0,50.0,
2025-09-27,2025-09-27,528.0,629.0,46.0,46.0,
2025-09-27,2025-09-27,528.0,502.0,96.0,96.0,
2025-09-27,2025-09-27,528.0,478.0,60.0,60.0,
2025-09-27,2025-09-27,528.0,674.0,49.4,49.4,
2025-09-27,2025-09-27,528.0,692.0,29.0,29.0,
2025-09-27,2025-09-27,528.0,509.0,84.45,84.45,
2025-09-28,2025-09-28,528.0,521.0,53.0,53.0,
2025-09-28,2025-09-28,528.0,513.0,88.0,88.0,
2025-09-28,2025-09-28,528.0,551.0,48.66,48.66,
2025-09-28,2025-09-28,528.0,678.0,34.48,34.48,
2025-09-28,2025-09-28,528.0,637.0,23.64,23.64,
2025-09-28,2025-09-28,528.0,501.0,76.0,76.0,
2025-09-29,2025-09-29,528.0,665.0,20.4,20.4,
2025-09-29,2025-09-29,528.0,610.0,48.0,48.0,
2025-09-29,2025-09-29,528.0,513.0,77.6,77.6,
2025-09-29,2025-09-29,528.0,554.0,79.38,79.38,
2025-09-29,2025-09-29,528.0,496.0,50.0,50.0,
2025-09-29,2025-09-29,528.0,500.0,54.0,54.0,
2025-09-30,2025-09-30,528.0,518.0,55.95,55.95,
2025-09-30,2025-09-30,528.0,552.0,83.46,83.46,
2025-09-30,2025-09-30,528.0,503.0,60.0,60.0,
2025-09-30,2025-09-30,528.0,556.0,76.99,76.99,
2025-09-30,2025-09-30,528.0,682.0,30.5,30.5,
2025-09-30,2025-09-30,528.0,522.0,87.69,87.69,
2025-10-01,2025-10-01,528.0,707.0,23.8,24.0,
2025-10-01,2025-10-01,528.0,543.0,94.5,94.5,
2025-10-01,2025-10-01,528.0,534.0,97.62,97.62,
2025-10-01,2025-10-01,528.0,560.0,86.5,86.5,
2025-10-01,2025-10-01,528.0,501.0,107.32,107.32,
2025-10-01,2025-10-01,528.0,510.0,55.4,55.4,
2025-10-02,2025-10-02,528.0,491.0,68.0,68.0,
2025-10-02,2025-10-02,528.0,506.0,95.16,95.16,
2025-10-02,2025-10-02,528.0,515.0,98.84,98.84,
2025-10-02,2025-10-02,528.0,538.0,87.52,87.52,
2025-10-02,2025-10-02,528.0,665.0,36.0,36.0,
2025-10-02,2025-10-02,528.0,498.0,124.76,124.76,
2025-10-03,2025-10-03,528.0,516.0,70.75,70.75,
2025-10-03,2025-10-03,528.0,647.0,22.0,22.0,
2025-10-03,2025-10-03,528.0,599.0,60.0,60.0,
2025-10-03,2025-10-03,528.0,557.0,92.76,92.76,
2025-10-03,2025-10-03,528.0,505.0,95.96,95.96,
2025-10-03,2025-10-03,528.0,543.0,49.68,49.68,
2025-10-04,2025-10-04,528.0,502.0,60.0,60.0,
2025-10-04,2025-10-04,528.0,523.0,44.0,44.0,
2025-10-04,2025-10-04,528.0,501.0,75.52,75.52,
2025-10-04,2025-10-04,528.0,519.0,38.0,38.0,
2025-10-04,2025-10-04,528.0,520.0,44.0,44.0,
2025-10-04,2025-10-04,528.0,501.0,75.52,75.52,
2025-10-05,2025-10-05,528.0,575.0,36.53,36.53,
2025-10-05,2025-10-05,528.0,583.0,44.0,44.0,
2025-10-05,2025-10-05,528.0,522.0,70.0,70.0,
2025-10-05,2025-10-05,528.0,485.0,100.0,100.0,
2025-10-05,2025-10-05,528.0,483.0,80.0,80.0,
2025-10-05,2025-10-05,528.0,584.0,45.0,45.0,
2025-10-06,2025-10-06,528.0,587.0,45.0,45.0,
2025-10-06,2025-10-06,528.0,535.0,68.36,68.36,
2025-10-06,2025-10-06,528.0,540.0,125.64,125.64,
2025-10-06,2025-10-06,528.0,493.0,70.5,70.5,
2025-10-06,2025-10-06,528.0,544.0,40.0,40.0,
2025-10-06,2025-10-06,528.0,509.0,92.76,92.76,
2025-10-07,2025-10-07,528.0,680.0,49.32,49.32,
2025-10-07,2025-10-07,528.0,541.0,72.0,72.0,
2025-10-07,2025-10-07,528.0,682.0,72.0,72.0,
2025-10-07,2025-10-07,528.0,697.0,100.0,100.0,
2025-10-07,2025-10-07,528.0,548.0,87.87,87.87,
2025-10-07,2025-10-07,528.0,574.0,46.0,46.0,
2025-10-08,2025-10-08,528.0,553.0,84.88,84.88,
2025-10-08,2025-10-08,528.0,576.0,54.6,54.6,
2025-10-08,2025-10-08,528.0,655.0,85.88,85.88,
2025-10-08,2025-10-08,528.0,706.0,35.0,55.2,
2025-10-08,2025-10-08,528.0,557.0,71.52,71.52,
2025-10-08,2025-10-08,528.0,554.0,85.6,85.6,
2025-10-09,2025-10-09,528.0,706.0,28.2,50.92,
2025-10-09,2025-10-09,528.0,565.0,77.16,77.16,
2025-10-09,2025-10-09,528.0,567.0,93.08,93.08,
2025-10-09,2025-10-09,528.0,568.0,123.48,123.48,
2025-10-09,2025-10-09,528.0,539.0,88.7,88.7,
2025-10-09,2025-10-09,528.0,577.0,52.12,52.12,
2025-10-10,2025-10-10,528.0,540.0,48.0,48.0,
2025-10-10,2025-10-10,528.0,563.0,88.48,88.48,
2025-10-10,2025-10-10,528.0,547.0,120.0,120.0,
2025-10-10,2025-10-10,528.0,706.0,34.71,53.92,
2025-10-10,2025-10-10,528.0,577.0,66.16,66.16,
2025-10-10,2025-10-10,528.0,547.0,85.0,85.0,
2025-10-11,2025-10-11,528.0,531.0,60.0,60.0,
2025-10-11,2025-10-11,528.0,562.0,42.36,42.36,
2025-10-11,2025-10-11,528.0,474.0,84.4,84.4,
2025-10-11,2025-10-11,528.0,706.0,28.56,42.64,
2025-10-11,2025-10-11,528.0,597.0,56.4,56.4,
2025-10-11,2025-10-11,528.0,503.0,76.0,76.0,
2025-10-12,2025-10-12,528.0,697.0,33.0,33.0,
2025-10-12,2025-10-12,528.0,695.0,36.94,36.94,
2025-10-12,2025-10-12,528.0,538.0,92.76,92.76,
2025-10-12,2025-10-12,528.0,497.0,124.81,124.81,
2025-10-12,2025-10-12,528.0,583.0,52.0,52.0,
2025-10-12,2025-10-12,528.0,682.0,36.1,36.1,
2025-10-13,2025-10-13,528.0,681.0,17.81,17.81,
2025-10-13,2025-10-13,528.0,590.0,51.83,51.83,
2025-10-13,2025-10-13,528.0,598.0,75.7,75.7,
2025-10-13,2025-10-13,528.0,603.0,88.0,88.0,
2025-10-13,2025-10-13,528.0,575.0,52.0,52.0,
2025-10-13,2025-10-13,528.0,587.0,48.0,48.0,
2025-10-14,2025-10-14,528.0,589.0,56.12,56.12,
2025-10-14,2025-10-14,528.0,586.0,73.32,73.32,
2025-10-14,2025-10-14,528.0,582.0,92.0,92.0,
2025-10-14,2025-10-14,528.0,591.0,61.88,61.88,
2025-10-14,2025-10-14,528.0,706.0,29.03,31.68,
2025-10-14,2025-10-14,528.0,578.0,96.0,96.0,
2025-10-15,2025-10-15,528.0,577.0,62.8,62.8,
2025-10-15,2025-10-15,528.0,650.0,72.0,72.0,
2025-10-15,2025-10-15,528.0,590.0,36.0,36.0,
2025-10-15,2025-10-15,528.0,596.0,60.0,60.0,
2025-10-15,2025-10-15,528.0,706.0,19.95,40.0,
2025-10-15,2025-10-15,528.0,608.0,68.2,68.2,
2025-10-16,2025-10-16,528.0,706.0,18.4,33.4,
2025-10-16,2025-10-16,528.0,614.0,50.2,50.2,
2025-10-16,2025-10-16,528.0,583.0,63.0,63.0,
2025-10-16,2025-10-16,528.0,607.0,54.6,54.6,
2025-10-16,2025-10-16,528.0,562.0,55.2,55.2,
2025-10-16,2025-10-16,528.0,563.0,34.0,34.0,
2025-10-17,2025-10-17,528.0,580.0,34.89,34.89,
2025-10-17,2025-10-17,528.0,578.0,27.61,27.61,
2025-10-17,2025-10-17,528.0,617.0,57.0,57.0,
2025-10-17,2025-10-17,528.0,706.0,18.4,26.4,
2025-10-17,2025-10-17,528.0,601.0,44.73,44.73,
2025-10-17,2025-10-17,528.0,582.0,55.2,55.2,
2025-10-18,2025-10-18,528.0,679.0,18.25,18.25,
2025-10-18,2025-10-18,528.0,597.0,44.0,44.0,
2025-10-18,2025-10-18,528.0,574.0,52.0,52.0,
2025-10-18,2025-10-18,528.0,502.0,76.0,76.0,
2025-10-18,2025-10-18,528.0,534.0,49.12,49.12,
2025-10-18,2025-10-18,528.0,565.0,40.0,40.0,
2025-10-19,2025-10-19,528.0,613.0,18.4,18.4,
2025-10-19,2025-10-19,528.0,617.0,33.05,33.05,
2025-10-19,2025-10-19,528.0,542.0,58.2,58.2,
2025-10-19,2025-10-19,528.0,507.0,78.13,78.13,
2025-10-19,2025-10-19,528.0,537.0,42.74,42.74,
2025-10-19,2025-10-19,528.0,552.0,34.82,34.82,
2025-10-20,2025-10-20,528.0,499.0,44.0,44.0,
2025-10-20,2025-10-20,528.0,543.0,40.0,40.0,
2025-10-20,2025-10-20,528.0,549.0,57.79,57.79,
2025-10-20,2025-10-20,528.0,575.0,55.2,55.2,
2025-10-20,2025-10-20,528.0,506.0,53.2,53.2,
2025-10-20,2025-10-20,528.0,600.0,18.4,18.4,
2025-10-21,2025-10-21,528.0,506.0,40.0,40.0,
2025-10-21,2025-10-21,528.0,499.0,73.62,73.62,
2025-10-21,2025-10-21,528.0,511.0,40.2,40.2,
2025-10-21,2025-10-21,528.0,503.0,60.47,60.47,
2025-10-21,2025-10-21,528.0,521.0,42.0,42.0,
2025-10-21,2025-10-21,528.0,522.0,73.1,73.1,
2025-10-22,2025-10-22,528.0,591.0,58.67,58.67,
2025-10-22,2025-10-22,528.0,547.0,66.0,66.0,
2025-10-22,2025-10-22,528.0,564.0,75.0,75.0,
2025-10-22,2025-10-22,528.0,578.0,133.16,133.16,
2025-10-22,2025-10-22,528.0,528.0,98.56,98.56,
2025-10-22,2025-10-22,528.0,557.0,49.08,49.08,
2025-10-23,2025-10-23,528.0,483.0,56.6,56.6,
2025-10-23,2025-10-23,528.0,455.0,56.41,56.41,
2025-10-23,2025-10-23,528.0,535.0,75.64,75.64,
2025-10-23,2025-10-23,528.0,583.0,44.0,44.0,
2025-10-23,2025-10-23,528.0,544.0,54.24,54.24,
2025-10-23,2025-10-23,528.0,589.0,33.86,33.86,
2025-10-24,2025-10-24,528.0,535.0,40.0,40.0,
2025-10-24,2025-10-24,528.0,557.0,53.7,53.7,
2025-10-24,2025-10-24,528.0,547.0,100.0,100.0,
2025-10-24,2025-10-24,528.0,522.0,99.52,99.52,
2025-10-24,2025-10-24,528.0,497.0,88.96,88.96,
2025-10-24,2025-10-24,528.0,532.0,57.8,57.8,
2025-10-25,2025-10-25,528.0,517.0,40.0,40.0,
2025-10-25,2025-10-25,528.0,535.0,48.0,48.0,
2025-10-25,2025-10-25,528.0,526.0,59.02,59.02,
2025-10-25,2025-10-25,528.0,531.0,76.0,76.0,
2025-10-25,2025-10-25,528.0,499.0,76.56,76.56,
2025-10-25,2025-10-25,528.0,487.0,56.0,56.0,
2025-10-26,2025-10-26,528.0,524.0,48.0,48.0,
2025-10-26,2025-10-26,528.0,533.0,72.0,72.0,
2025-10-26,2025-10-26,528.0,521.0,63.6,63.6,
2025-10-26,2025-10-26,528.0,530.0,58.0,58.0,
2025-10-26,2025-10-26,528.0,538.0,54.22,54.22,
2025-10-26,2025-10-26,528.0,533.0,48.0,48.0,
2025-10-27,2025-10-27,528.0,527.0,64.2,64.2,
2025-10-27,2025-10-27,528.0,510.0,88.0,88.0,
2025-10-27,2025-10-27,528.0,543.0,92.76,92.76,
2025-10-27,2025-10-27,528.0,524.0,75.94,75.94,
2025-10-27,2025-10-27,528.0,507.0,47.01,47.01,
2025-10-27,2025-10-27,528.0,523.0,72.62,72.62,
2025-10-28,2025-10-28,528.0,534.0,64.41,64.41,
2025-10-28,2025-10-28,528.0,523.0,61.0,61.0,
2025-10-28,2025-10-28,528.0,519.0,120.2,120.2,
2025-10-28,2025-10-28,528.0,532.0,70.11,70.11,
2025-10-28,2025-10-28,528.0,578.0,79.9,79.9,
2025-10-28,2025-10-28,528.0,506.0,111.8,111.8,
2025-10-29,2025-10-29,528.0,549.0,40.17,40.17,
2025-10-29,2025-10-29,528.0,553.0,46.55,46.55,
2025-10-29,2025-10-29,528.0,562.0,75.96,75.96,
2025-10-29,2025-10-29,528.0,536.0,63.44,63.44,
2025-10-29,2025-10-29,528.0,529.0,58.84,58.84,
2025-10-29,2025-10-29,528.0,564.0,73.32,73.32,
2025-10-30,2025-10-30,528.0,534.0,49.16,49.16,
2025-10-30,2025-10-30,528.0,541.0,59.06,59.06,
2025-10-30,2025-10-30,528.0,493.0,71.6,71.6,
2025-10-30,2025-10-30,528.0,489.0,85.85,85.85,
2025-10-30,2025-10-30,528.0,582.0,45.88,45.88,
2025-10-30,2025-10-30,528.0,572.0,41.23,41.23,
2025-10-31,2025-10-31,528.0,585.0,32.4,32.4,
2025-10-31,2025-10-31,528.0,618.0,40.88,40.88,
2025-10-31,2025-10-31,528.0,559.0,55.6,55.6,
2025-10-31,2025-10-31,528.0,551.0,55.2,55.2,
2025-10-31,2025-10-31,528.0,562.0,36.95,36.95,
2025-10-31,2025-10-31,528.0,535.0,40.0,40.0,
2025-11-01,2025-11-01,528.0,608.0,45.72,45.72,
2025-11-01,2025-11-01,528.0,514.0,56.0,56.0,
2025-11-01,2025-11-01,528.0,502.0,67.21,67.21,
2025-11-01,2025-11-01,528.0,556.0,34.0,34.0,
2025-11-01,2025-11-01,528.0,547.0,33.4,33.4,
2025-11-01,2025-11-01,528.0,500.0,61.16,61.16,
2025-11-02,2025-11-02,528.0,664.0,33.0,33.0,
2025-11-02,2025-11-02,528.0,577.0,36.0,36.0,
2025-11-02,2025-11-02,528.0,583.0,35.33,35.33,
2025-11-02,2025-11-02,528.0,546.0,55.6,55.6,
2025-11-02,2025-11-02,528.0,558.0,48.62,48.62,
2025-11-02,2025-11-02,528.0,586.0,44.12,44.12,
2025-11-03,2025-11-03,528.0,561.0,32.0,32.0,
2025-11-03,2025-11-03,528.0,591.0,42.5,42.5,
2025-11-03,2025-11-03,528.0,562.0,80.0,80.0,
2025-11-03,2025-11-03,528.0,553.0,48.0,48.0,
2025-11-03,2025-11-03,528.0,552.0,40.0,40.0,
2025-11-03,2025-11-03,528.0,573.0,38.0,38.0,
2025-11-04,2025-11-04,528.0,552.0,36.0,36.0,
2025-11-04,2025-11-04,528.0,538.0,42.44,42.44,
2025-11-04,2025-11-04,528.0,581.0,61.6,61.6,
2025-11-04,2025-11-04,528.0,570.0,84.0,84.0,
2025-11-04,2025-11-04,528.0,606.0,40.0,40.0,
2025-11-04,2025-11-04,528.0,557.0,35.0,35.0,
2025-11-05,2025-11-05,528.0,530.0,41.7,41.7,
2025-11-05,2025-11-05,528.0,517.0,64.16,64.16,
2025-11-05,2025-11-05,528.0,581.0,33.33,33.33,
2025-11-05,2025-11-05,528.0,597.0,40.0,40.0,
2025-11-05,2025-11-05,528.0,549.0,40.0,40.0,
2025-11-05,2025-11-05,528.0,614.0,62.24,62.24,
2025-11-06,2025-11-06,528.0,572.0,32.0,32.0,
2025-11-06,2025-11-06,528.0,591.0,40.0,40.0,
2025-11-06,2025-11-06,528.0,488.0,74.92,74.92,
2025-11-06,2025-11-06,528.0,489.0,77.6,77.6,
2025-11-06,2025-11-06,528.0,509.0,41.0,41.0,
2025-11-06,2025-11-06,528.0,570.0,18.4,18.4,
2025-11-07,2025-11-07,528.0,557.0,40.0,40.0,
2025-11-07,2025-11-07,528.0,551.0,32.0,32.0,
2025-11-07,2025-11-07,528.0,562.0,62.0,62.0,
2025-11-07,2025-11-07,528.0,559.0,60.0,60.0,
2025-11-07,2025-11-07,528.0,674.0,35.3,35.3,
2025-11-07,2025-11-07,528.0,708.0,25.58,25.58,
2025-11-08,2025-11-08,528.0,663.0,19.1,19.1,
2025-11-08,2025-11-08,528.0,623.0,40.1,40.1,
2025-11-08,2025-11-08,528.0,611.0,44.36,44.36,
2025-11-08,2025-11-08,528.0,582.0,51.0,51.0,
2025-11-08,2025-11-08,528.0,591.0,31.16,31.16,
2025-11-08,2025-11-08,528.0,578.0,26.28,26.28,
2025-11-09,2025-11-09,528.0,624.0,18.4,18.4,
2025-11-09,2025-11-09,528.0,652.0,21.86,21.86,
2025-11-09,2025-11-09,528.0,634.0,23.1,23.1,
2025-11-09,2025-11-09,528.0,589.0,22.76,22.76,
2025-11-09,2025-11-09,528.0,593.0,18.4,18.4,
2025-11-09,2025-11-09,528.0,586.0,19.79,19.79,
2025-11-10,2025-11-10,528.0,499.0,51.52,51.52,
2025-11-10,2025-11-10,528.0,547.0,39.18,39.18,
2025-11-10,2025-11-10,528.0,529.0,51.52,51.52,
2025-11-10,2025-11-10,528.0,579.0,32.0,32.0,
2025-11-10,2025-11-10,528.0,564.0,34.51,34.51,
2025-11-10,2025-11-10,528.0,623.0,18.0,18.0,
2025-11-11,2025-11-11,528.0,615.0,16.25,16.25,
2025-11-11,2025-11-11,528.0,523.0,46.5,46.5,
2025-11-11,2025-11-11,528.0,556.0,35.0,35.0,
2025-11-11,2025-11-11,528.0,554.0,39.56,39.56,
2025-11-11,2025-11-11,528.0,556.0,38.0,38.0,
2025-11-11,2025-11-11,528.0,584.0,32.0,32.0,
2025-11-12,2025-11-12,528.0,618.0,17.0,17.0,
2025-11-12,2025-11-12,528.0,545.0,44.46,44.46,
2025-11-12,2025-11-12,528.0,531.0,55.16,55.16,
2025-11-12,2025-11-12,528.0,532.0,45.74,45.74,
2025-11-12,2025-11-12,528.0,559.0,32.74,32.74,
2025-11-12,2025-11-12,528.0,570.0,33.77,33.77,
2025-11-13,2025-11-13,528.0,480.0,60.0,60.0,
2025-11-13,2025-11-13,528.0,584.0,26.8,26.8,
2025-11-13,2025-11-13,528.0,548.0,28.5,28.5,
2025-11-13,2025-11-13,528.0,474.0,63.8,63.8,
2025-11-13,2025-11-13,528.0,518.0,50.0,50.0,
2025-11-13,2025-11-13,528.0,599.0,23.2,23.2,
2025-11-14,2025-11-14,528.0,602.0,20.0,20.0,
2025-11-14,2025-11-14,528.0,584.0,29.0,29.0,
2025-11-14,2025-11-14,528.0,558.0,40.0,40.0,
2025-11-14,2025-11-14,528.0,566.0,40.0,40.0,
2025-11-14,2025-11-14,528.0,556.0,19.0,19.0,
2025-11-14,2025-11-14,528.0,559.0,24.0,24.0,
2025-11-15,2025-11-15,528.0,590.0,18.78,18.78,
2025-11-15,2025-11-15,528.0,571.0,28.11,28.11,
2025-11-15,2025-11-15,528.0,577.0,36.21,36.21,
2025-11-15,2025-11-15,528.0,570.0,28.0,28.0,
2025-11-15,2025-11-15,528.0,547.0,33.88,33.88,
2025-11-15,2025-11-15,528.0,587.0,30.0,30.0,
2025-11-16,2025-11-16,528.0,588.0,36.21,36.21,
2025-11-16,2025-11-16,528.0,589.0,32.93,32.93,
2025-11-16,2025-11-16,528.0,627.0,24.97,24.97,
2025-11-16,2025-11-16,528.0,605.0,31.8,31.8,
2025-11-16,2025-11-16,528.0,596.0,25.0,25.0,
2025-11-16,2025-11-16,528.0,648.0,21.52,21.52,
2025-11-17,2025-11-17,528.0,590.0,25.1,25.1,
2025-11-17,2025-11-17,528.0,582.0,36.0,36.0,
2025-11-17,2025-11-17,528.0,588.0,49.46,49.46,
2025-11-17,2025-11-17,528.0,563.0,40.0,40.0,
2025-11-17,2025-11-17,528.0,547.0,39.03,39.03,
2025-11-17,2025-11-17,528.0,644.0,23.2,23.2,
2025-11-18,2025-11-18,528.0,706.0,24.68,24.68,
2025-11-18,2025-11-18,528.0,603.0,32.04,32.04,
2025-11-18,2025-11-18,528.0,583.0,48.0,48.0,
2025-11-18,2025-11-18,528.0,622.0,55.2,55.2,
2025-11-18,2025-11-18,528.0,579.0,24.67,24.67,
2025-11-18,2025-11-18,528.0,602.0,20.0,20.0,
2025-11-19,2025-11-19,528.0,563.0,25.99,25.99,
2025-11-19,2025-11-19,528.0,549.0,28.45,28.45,
2025-11-19,2025-11-19,528.0,614.0,42.28,42.28,
2025-11-19,2025-11-19,528.0,602.0,39.47,39.47,
2025-11-19,2025-11-19,528.0,634.0,28.44,28.44,
2025-11-19,2025-11-19,528.0,610.0,40.0,40.0,
2025-11-20,2025-11-20,528.0,510.0,36.0,36.0,
2025-11-20,2025-11-20,528.0,534.0,38.0,38.0,
2025-11-20,2025-11-20,528.0,588.0,24.02,24.02,
2025-11-20,2025-11-20,528.0,548.0,32.0,32.0,
2025-11-20,2025-11-20,528.0,661.0,18.04,18.04,
2025-11-20,2025-11-20,528.0,544.0,39.36,39.36,
2025-11-21,2025-11-21,528.0,657.0,23.29,23.29,
2025-11-21,2025-11-21,528.0,536.0,28.0,28.0,
2025-11-21,2025-11-21,528.0,550.0,28.96,28.96,
2025-11-21,2025-11-21,528.0,545.0,36.0,36.0,
2025-11-21,2025-11-21,528.0,503.0,34.7,34.7,
